TF,score,n_metrics,g1_dm_diff,g2_gd,g3_ko_diff,g4_survival
HIVEP3,1.6578,5,0.7485004192244279,0.3823032124741687,0.48166942633581306,0.04536451244470083
ARNT,1.6553,5,0.635723912182141,0.3799862233076586,0.5674264410649048,0.07216617048973109
ZBTB32,1.6551,7,0.6030050245678567,0.43740998183981467,0.5358609080231834,0.07886122594889983
NFE2L3,1.6544,6,0.6810445142626369,0.28699355000313104,0.6281737878375382,0.058188112025208884
PBX1,1.6523,5,0.7617723052247005,0.38286680443359006,0.46746749468854104,0.040221512783268125
ELK1,1.6519,5,0.5658955860766712,0.4096061118416933,0.5246101166591182,0.15178573298076137
TP53,1.6501,6,0.7321217670907576,0.1601853591333208,0.6976654276916583,0.06013591626388706
HDAC3,1.6485,5,0.47976894381121943,0.5394827478239088,0.49760975761698006,0.13159665797367748
NR1I3,1.648,5,0.6481780818989986,0.41461581814766113,0.5156989260013861,0.06955380562298408
KAT7,1.6475,4,0.6192613945761873,0.35005322812950085,0.5962706895905427,0.08187762739412667
KDM5C,1.6473,5,0.5595164000740193,0.4677813263197445,0.47076467323051036,0.14925719358926892
NR1D2,1.6471,7,0.6717794033659081,0.4453002692717139,0.48870951363717335,0.04130464850476079
ELF2,1.6471,5,0.5491318366199969,0.4539420126495084,0.5445940324234007,0.09944360579848072
TGIF1,1.6469,5,0.44245348455995537,0.354561963804872,0.7136194288621132,0.1362214971417454
BHLHA15,1.644,5,0.7205214160130202,0.3415993487381802,0.49160556772784414,0.09023813969076272
SMAD6,1.6428,6,0.7306106221459807,0.26776880205397957,0.6054235787148369,0.03901812428729027
HOXA7,1.6418,5,0.5770600687136739,0.38286680443359006,0.6064534299838787,0.07543265246387322
MEF2D,1.6417,5,0.7273792205629557,0.33427265326570227,0.5205049718498691,0.05956475453309711
ESRRA,1.6406,6,0.6756013459211881,0.36952846139395074,0.5485821263030786,0.04685163099641297
HOXD10,1.6395,5,0.6037372284422562,0.44292065877637926,0.49754592298003364,0.09531469403904061
ATF7,1.6394,5,0.7074521027429616,0.3295134322750329,0.5577501886218714,0.044714512921424525
ZBTB7A,1.6369,6,0.44613697710566114,0.47003569415742996,0.6577987856433087,0.06292982094320126
RUNX3,1.636,6,0.43824425624619145,0.3839939883524328,0.696773375099598,0.11695222624048024
NR1I2,1.6331,5,0.6197256224283699,0.3340221679504039,0.6363465241889362,0.04303414288911138
AIRE,1.6327,5,0.6764573159201983,0.3345231385810007,0.5750706021352838,0.04666374655224383
HNF1B,1.6323,5,0.6495250819868619,0.3865614628342413,0.5302442790263171,0.06601779326032337
NCOA3,1.6295,7,0.5557387604095353,0.3931367023608241,0.560529830209422,0.12010637824529657
ZBTB16,1.6288,5,0.49260823914561025,0.3796731166635356,0.6984833164851628,0.05802451400511409
ZFPM2,1.6257,5,0.5810283256941259,0.3723464211910577,0.5443221922202226,0.128030605007244
SREBF1,1.6255,4,0.4391188508751065,0.347235268332394,0.6255607577577952,0.21354865738091985
CEBPG,1.6247,5,0.4604148931403737,0.3556891477237147,0.7452520118076522,0.06332820149097984
MYRF,1.624,6,0.564000356070063,0.42720270524140525,0.5639135606924719,0.06885617657247622
DLX2,1.6237,5,0.593415077841206,0.39564155551380803,0.4515337020509613,0.18311019418483082
SOX10,1.6226,6,0.5752033202424044,0.4055357254680944,0.6296739084792272,0.012147152018339092
NCOA2,1.6224,5,0.5771321607348041,0.4573861857348613,0.5373219333865681,0.05051063807379695
SOX9,1.6217,6,0.6869316774287315,0.32556828855908326,0.5871004397157509,0.02210299369397367
SOX5,1.6215,5,0.6585054245461507,0.33433527459452694,0.44158415592794514,0.18708926981570606
ATF3,1.6211,5,0.4968779977504834,0.3310163441668232,0.7508976329286265,0.04227724664456621
TAL1,1.6191,5,0.4010687871049943,0.4105454317740622,0.7154579653511488,0.092062530134079
KLF8,1.6189,6,0.532281574689052,0.39081971319431397,0.681760769989957,0.014028763326997996
OVOL1,1.618,6,0.5778711270016743,0.40691339470223553,0.5739300152422246,0.05928683084740098
DBP,1.6176,4,0.5907964489249726,0.37009205335337214,0.5482344601680906,0.10850982730076361
CLOCK,1.616,6,0.6644389980576273,0.43978959233514936,0.4661136938261423,0.0456561699793563
HIVEP2,1.6154,5,0.5101028036055714,0.3823032124741687,0.6655327641949418,0.05746647931321376
DOT1L,1.6126,5,0.500730579378156,0.5026614064750454,0.5408232593524822,0.06835507530956972
EHF,1.6109,6,0.5755567935506987,0.3483624522512368,0.59670903363658,0.09031190956757046
ZFP42,1.6109,6,0.6459768787566877,0.2943828668044336,0.5955722506084368,0.07496872552312012
NR1H4,1.6104,4,0.6122964879158095,0.36683574425449306,0.5765825672559977,0.054692905497596395
PPARGC1B,1.6101,5,0.3179497210860933,0.4294570730790907,0.6086843166758064,0.25400900016956407
ASXL1,1.6088,5,0.5999948613232341,0.4699104514997808,0.41025599562429715,0.12865458491978982
KDM5D,1.6076,5,0.6927687539119991,0.30089548500219176,0.5807342424535484,0.033185557035441626
NKX3.2,1.607,4,0.5908811973817008,0.38324253240653766,0.4929037614239272,0.13993520748479887
FOXD1,1.6068,5,0.6393230441013029,0.38324253240653766,0.4415711035549734,0.14268095372284129
ATF2,1.6065,5,0.5567647073533241,0.4322750328761977,0.5431460661064349,0.07430043679107992
HOXA5,1.6056,6,0.5140589446735001,0.3848080656271526,0.6777845330464052,0.028944727376671732
RFX1,1.6056,6,0.5351539021105179,0.4268895985972822,0.5991000528088564,0.04442402538513199
SSRP1,1.6035,5,0.5833353869632691,0.4178095059177156,0.5487491368830302,0.05357614050225241
TFCP2,1.6023,5,0.5939075694888415,0.40973135449934245,0.48961007353975117,0.10900866023129135
LHX8,1.6023,4,0.5539706845534871,0.3064687832675809,0.5838191973657458,0.15807401303705337
SMAD4,1.602,4,0.6944844912309682,0.30064499968689334,0.5240075817870286,0.0828589568998776
FGF2,1.6006,6,0.6848832462061198,0.3864362201765921,0.4584128591725817,0.07087456006659423
PREB,1.6004,6,0.5977718479773038,0.38092554324002753,0.568857817636975,0.052852278405893266
GFI1B,1.5992,5,0.554754019569109,0.4208153297012962,0.5850279931179567,0.03856212015169659
NFYC,1.5975,6,0.5795727965734443,0.4149915461206087,0.5408375436438109,0.06212828637895694
TBXT,1.5968,5,0.5381270868447047,0.33533721585572046,0.6070470931752325,0.11632990161856108
TBP,1.5949,5,0.5331271152270444,0.40791533596342916,0.4275670605279456,0.22631473775429234
NSD2,1.5948,5,0.41995315444573234,0.41705804997182044,0.6140126701036782,0.14381467902068612
NKX2.1,1.5925,5,0.4552731234898002,0.45225123677124424,0.5733416614454803,0.11158662387453477
TEAD1,1.5877,6,0.5993628634995478,0.4464900745193813,0.43017951357695217,0.11170492535348127
NFIL3,1.5867,4,0.5517618804274016,0.37766923414114845,0.5740327943375683,0.08328412667115803
MEOX1,1.5861,6,0.5638623299905896,0.2534285177531467,0.6791930570658109,0.08964318072296364
ABL1,1.5856,6,0.574603638185882,0.39463961425261446,0.4762325880152234,0.14010974911807672
MYF5,1.5812,4,0.6562403084529852,0.3288245976579623,0.5313334189800584,0.06480883675615756
RXRB,1.5812,4,0.5839830321494207,0.35994739808378734,0.6015970636739688,0.03565396614488997
KLF15,1.5801,5,0.5041318559480873,0.28755714196255244,0.683228635191847,0.10522881226439956
KLF3,1.58,5,0.5348356764680132,0.3375289623645814,0.6586022326521301,0.049055544916688947
FOXA3,1.5771,6,0.6374129414169247,0.3688396267768802,0.5056940031684317,0.06513902711972076
IKZF2,1.5763,5,0.6283725544518897,0.3989604859415117,0.49874729029569437,0.05026156084574149
CREB3L3,1.5756,5,0.6279304387742498,0.3310789654956478,0.44911033312083176,0.16744356012024902
ARID4A,1.5747,5,0.6839364263766525,0.38512117227127557,0.34569549761130447,0.15993513846891677
DLX5,1.5747,5,0.5426642350920696,0.35493769177781953,0.5924439004934421,0.08464979207057055
HOXA13,1.5743,4,0.3906210536754262,0.45788715636545807,0.4809248702742366,0.24481876429353194
RBPJ,1.5741,5,0.5926177497174016,0.4499968689335588,0.4878835263930175,0.04355394153597634
SOX17,1.5731,6,0.4739582275845632,0.4280794038449496,0.636398812872397,0.03470880766043263
FOXM1,1.5714,4,0.613613272861381,0.3523075959671864,0.4109599931430419,0.19455027615388787
ZGPAT,1.5708,5,0.4932320344828588,0.32857411234266387,0.6852683774492921,0.06377504583246582
GLI2,1.5707,5,0.488207776890277,0.4121109649946772,0.45574625020958176,0.21461091229274748
KDM5B,1.5707,4,0.6005599333165463,0.35975953409731354,0.5144426095213057,0.09597159125572823
MECOM,1.5703,5,0.5401420958864946,0.4191871751518567,0.5198587294576524,0.09108946617601722
TEF,1.5703,5,0.5727861044685258,0.3211221742125368,0.5808659189100495,0.09550196699937824
ZFX,1.5692,5,0.49987297366265804,0.4055357254680944,0.6084844415927727,0.055279919070387526
NFIX,1.569,4,0.5005081892572818,0.3784206900870436,0.6075836454501632,0.08249552440572963
MZF1,1.5688,6,0.7227218469098194,0.40728912267518314,0.39058236000897995,0.04825138525625083
RREB1,1.5685,4,0.5896184227896126,0.3452940071388315,0.45589458448014,0.17765619384669973
FOXQ1,1.5664,7,0.49116273555715073,0.423508046840754,0.5572566702937949,0.09450758601388629
SOX7,1.5634,6,0.4223092623298372,0.38699981213601353,0.671895784896267,0.08222292101884765
PAX1,1.5625,4,0.4409905208078172,0.4519381301271213,0.5180144075347726,0.15154019067452415
E2F4,1.5601,4,0.41030860805885283,0.38023670862295694,0.29705230748656564,0.4724678252008112
AHRR,1.5589,5,0.697088601151046,0.3235017847078715,0.3384802256469396,0.19987729505850643
TWIST1,1.558,4,0.6294095172364212,0.37616632224935814,0.5197559116563149,0.03267188023753427
NFATC3,1.5573,5,0.5241262210828472,0.41248669296762475,0.5807183983551557,0.03997849508734668
SNAI2,1.5567,5,0.49760162252850526,0.43045901434028433,0.5634251052863539,0.06525985009314184
ZXDC,1.5565,5,0.5260541215139074,0.4431711440916776,0.5201513992691938,0.06711098535922314
HOXA1,1.5557,5,0.5778284964151192,0.3955789341849834,0.5539688172269726,0.028318824211157813
E2F3,1.5555,3,0.2666536637369151,0.42626338530903624,0.2766961566240053,0.5858850532849347
HOXB9,1.5554,6,0.48324548187738425,0.39188427578433216,0.5764088996899948,0.10387220617321671
FOXO6,1.5553,4,0.5618552043900292,0.38324253240653766,0.5405879513789791,0.0696320366054007
HBP1,1.5547,5,0.5074197724382636,0.3689648694345294,0.6575547132091217,0.02072069749226508
ZNF436,1.554,5,0.595805540162085,0.337278477049283,0.39405069111714275,0.2268673150503666
MTA1,1.5537,5,0.6176591261245594,0.42720270524140525,0.3937592625667844,0.11507512744880968
HINFP,1.5532,5,0.43342889862594913,0.48788277287244036,0.4381702401084243,0.19373043602271345
DMTF1,1.552,4,0.6210536661573658,0.37291001315047906,0.4962402007456921,0.06181350540794742
TCF12,1.5505,4,0.4051965827881463,0.49076335399837184,0.562069659196767,0.0924323882716996
KAT6B,1.5498,4,0.5598517004892021,0.3639551631285616,0.538494090578845,0.08748712846008709
MTA2,1.5494,6,0.5318493391682948,0.3963930114597032,0.39274204769250415,0.2284149993229277
HOXD3,1.5479,4,0.6521168179287967,0.2948838374350304,0.488109475079241,0.11276033320431672
CREB1,1.5474,5,0.604029049435009,0.3896925292754712,0.48947941767577846,0.06422824648995816
ZFPM1,1.5469,5,0.49957433222486614,0.3117915962176718,0.5052231033774705,0.23034865530576965
BMAL1,1.5468,4,0.5911724290677082,0.35719205961550504,0.5105061512170539,0.08792783848925073
OLIG2,1.5464,4,0.5035919421817336,0.46389880393261945,0.36487023521029205,0.21405276231472348
TSC22D1,1.5455,5,0.5369448004313584,0.5059177155739244,0.4166875833264415,0.08594555980480126
POU2AF1,1.5426,6,0.41350220376038227,0.42332018285428014,0.598809058477464,0.10696424388411788
AIP,1.5417,4,0.5644253340440892,0.33114158682447237,0.5483037127543877,0.09786306731756174
HMGA1,1.5409,4,0.5775578060694493,0.30427703675872003,0.5644078166589145,0.0946339014363467
GABPA,1.5403,5,0.5351135541119278,0.3733483624522512,0.5303056627285474,0.10149695058855435
ARID3A,1.5402,3,0.36140641569160414,0.31943139833427264,0.4254410350468947,0.43390640845026096
HOXD8,1.5394,0,0.36939246215283283,0.33790469033752896,0.3320660293931502,0.5
E4F1,1.5378,5,0.6090447469568447,0.4590143402843008,0.4116535502760572,0.05813151043330071
SMAD7,1.5352,6,0.41669374518152696,0.43960172834867556,0.599115959637653,0.07979621900150875
ZIC1,1.5335,6,0.5963685617777061,0.4259502786649133,0.4770887490285418,0.03406175572291223
TLX1,1.5325,5,0.6383040039496508,0.4081031999499029,0.4396645068022109,0.046430803928776604
NR2C2,1.5307,4,0.6502236646430621,0.33633915711691403,0.48966611625972206,0.05451735744761756
BACH1,1.5289,5,0.45902467852541373,0.421316300331893,0.3973549039173797,0.2512334968692963
ZNF354C,1.5289,4,0.5652612968839592,0.36332894984031555,0.5693604656857465,0.030900099214614833
SMAD5,1.5259,5,0.6272707571929586,0.38324253240653766,0.42996306209591745,0.08546261376948794
RORC,1.5249,5,0.5459879807493936,0.35224497463836185,0.5780360778729148,0.04861767263987961
HOXA11,1.5227,6,0.6329482744843844,0.38887845200075144,0.477985768889817,0.02285218991600377
GBX2,1.5217,4,0.5189247943688751,0.34967750015655336,0.45297693466936484,0.20009420823702528
ZKSCAN7,1.5182,3,0.4651051982106016,0.36207652326382367,0.41344872359484214,0.2775466525552297
EZH2,1.5179,5,0.41481560994890204,0.5168138267894045,0.40271267479039563,0.1835830690424914
TFAP2B,1.5175,4,0.6198610649246284,0.24541298766359823,0.6009933636179944,0.0512540411681139
SALL1,1.5172,6,0.5852631805580898,0.3130440227941637,0.5166020565158336,0.10224277235458695
EMX2,1.5168,6,0.485604218713518,0.41248669296762475,0.5656100034738941,0.053087292284784635
PAX9,1.5164,4,0.47592512519436414,0.3426639113281984,0.5179198866079169,0.17987186305678599
BRD4,1.516,5,0.4830780865644737,0.5536977894670925,0.4137154136763513,0.06553646434658224
FEZF2,1.5157,4,0.5775442466481018,0.30271150353810505,0.4536298300435647,0.18179567687630188
CHD4,1.5153,5,0.6230361574675939,0.3753522449746383,0.40409673751146036,0.11282494172909617
FOXP1,1.5152,6,0.6520904806005108,0.32149790218548435,0.5031902823745866,0.03838993876811231
SP6,1.5142,0,0.24998255008089215,0.3442294445488133,0.4199676102192593,0.5
THAP11,1.5138,5,0.47451507513878577,0.492454129876636,0.3618464842621464,0.18495930337518507
MYB,1.5124,5,0.43731107779463907,0.44010269897927234,0.5382398366886809,0.0967542017585683
SOX18,1.5109,5,0.5153503211318808,0.34034692216168827,0.597742280355568,0.05750220788505986
PARK7,1.5103,5,0.5591944210158696,0.38267894044711626,0.5079913467171672,0.06042897592707336
LHX2,1.5084,5,0.528898421252888,0.335399837184545,0.5369950715008439,0.10710015298157022
ATF4,1.5064,5,0.4374702696454384,0.31129062558707493,0.6553331711228898,0.10229011055066821
FOXA2,1.5063,4,0.4407240687874816,0.3888158306719269,0.5442083481044897,0.13252387622358303
MSX2,1.5061,6,0.45522465691268643,0.4131129062558707,0.5485464958785715,0.08920960207529977
HLX,1.5056,5,0.37070680401216183,0.48681821028242217,0.540197097362954,0.10789721787164241
HOXA2,1.5056,5,0.5313703732812739,0.4377230884839376,0.4440266932229766,0.0924521310203738
TTF1,1.5054,5,0.5669896047792652,0.44730415179410105,0.4317651548896778,0.05938361510612149
NFX1,1.5051,4,0.48042695650312667,0.3083474231323189,0.4869542292920156,0.22932452972141698
SKIL,1.5047,6,0.4543918469614716,0.40321873630158434,0.5877712826589074,0.05932322932510069
IRX1,1.5037,5,0.5250243138303976,0.39269835305905193,0.3599356859070134,0.22607049241694616
BHLHE41,1.5037,3,0.6718456111006454,0.3514308973636421,0.41026605517863846,0.07013083915647697
NANOG,1.5007,4,0.5108780985843799,0.3753522449746383,0.5201206102081974,0.09435924938388913
RXRG,1.4979,5,0.5413550413735386,0.3441668232199887,0.5725782146344063,0.03984063391539531
RB1,1.4977,5,0.6723723683987739,0.24798046214540673,0.5666733772479142,0.010632676381070117
ZFHX3,1.4965,5,0.44618959468533825,0.3727847704928298,0.5368012309936842,0.14071696191027486
ZNF76,1.4963,4,0.4103433439839339,0.39307408103199953,0.4033533319521848,0.28949084568977274
TET1,1.4946,5,0.3809148588756988,0.41993863109775187,0.567836059924723,0.12588002182459795
MLXIP,1.4945,4,0.4809817127013745,0.38324253240653766,0.41660051041158136,0.21371406336785914
MAX,1.4932,4,0.27137099983923046,0.36464399774563216,0.6133371481842266,0.24383743946154277
HOPX,1.4928,3,0.3473311055600019,0.4308347423132319,0.3071364312360382,0.4074709855985197
NR4A1,1.492,5,0.40297225667363,0.40002504853152987,0.6367264288576571,0.05230082904432601
HOXC13,1.4918,4,0.6320018629742433,0.37547748763228755,0.43598387687677087,0.04836497402541317
KAT2B,1.4918,4,0.5726752694315805,0.3675872002003882,0.43585202513105614,0.11572830513008915
FOXL2,1.4909,6,0.6140247762976472,0.3678376855156867,0.45647154714737426,0.0525451834361135
EGR4,1.4898,6,0.4945727097677801,0.42858037447554637,0.49966322137170505,0.0669498480746999
FOXH1,1.489,5,0.5823462053452739,0.3455444924541298,0.4532382415034488,0.1079126553067667
FOXA1,1.4883,4,0.5467290700816245,0.36032312605673494,0.35502629861403423,0.22620272637972716
MYBL2,1.4877,3,0.3102017682094257,0.5572045838812699,0.2584520886316648,0.3618322230448735
TCF15,1.4876,5,0.3946990295224317,0.3830546684200639,0.5345987718522296,0.17523310620512916
NFYB,1.4852,4,0.5451211724822028,0.3564406036696099,0.5199480611119488,0.0636567973228194
EBF3,1.4851,5,0.5310041157241637,0.34604546308472667,0.5559673887640275,0.052106659948497634
NPM1,1.4846,4,0.49582739212452687,0.4442983280105204,0.32444065630118135,0.2200256094102392
GRHL3,1.4832,5,0.46572290290652896,0.385684764230697,0.5200038217675504,0.1117738687923018
HOXA10,1.483,6,0.4518036024668684,0.3841818523389066,0.5119406095870507,0.13507446486518282
ELF5,1.4825,4,0.5863278085624314,0.3441668232199887,0.47735173757132565,0.0746639432864559
PBRM1,1.4794,4,0.5040524566208816,0.35775565157492645,0.4202344448921249,0.19734800163344857
MBD1,1.4771,6,0.6145940329542556,0.3982090299956165,0.3436683352467678,0.12059006585081064
RLF,1.4761,5,0.47517995705940297,0.3952658275408604,0.4972271279573105,0.10844735312719217
CREM,1.4734,5,0.5157353408888481,0.3539983718454506,0.5354033395552877,0.06825495398494587
HAND2,1.4725,5,0.47573369416676403,0.5164380988164569,0.4415886671782667,0.03873692663147469
PRDM1,1.4707,5,0.5111941284738541,0.33220614941449056,0.5852731328588027,0.042013439277334225
TAF1,1.4692,5,0.6018485554488638,0.2970755839438913,0.48059242182339534,0.08967155668858617
NPAS4,1.4683,0,0.28935949213810064,0.2752833615129313,0.4036175337276734,0.5
VSX2,1.468,4,0.43047996864513455,0.324816832613188,0.5962427714465409,0.11650974329768538
HOXD1,1.4677,5,0.5325497604810541,0.3677124428580374,0.5258348833052189,0.04158586251874255
NR5A1,1.4663,4,0.5395972978990029,0.3555639050660655,0.49017931814282584,0.08096850594979221
ZHX2,1.4648,5,0.6416088522763492,0.3576930302461018,0.45648723419730897,0.008961280750314497
NFE2,1.4635,5,0.4855623389076593,0.30377606612812325,0.5173927229834334,0.15675739019884735
SIN3A,1.4621,5,0.4781497703540886,0.4198133884401027,0.46383734093829654,0.10030679117526475
PITX3,1.4614,4,0.473013611313514,0.3722837998622331,0.5271039807714175,0.0889562982086842
ARID1A,1.461,4,0.574917762585168,0.3412236207652326,0.49950920043432145,0.04531729498746528
DEAF1,1.4592,5,0.5178979005340326,0.41392698353059054,0.44778965391168146,0.0795436567050939
MED1,1.4589,4,0.5037592048030591,0.37078088797044273,0.47796755438297134,0.1064160638189083
ARX,1.4588,4,0.4374934911606593,0.3827415617759409,0.5367883423426175,0.10174048473515131
MYOD1,1.456,4,0.46329380440607437,0.3612624459891039,0.57953205296919,0.051933042162129545
FOXF2,1.4526,3,0.4347275301918773,0.3697163253804246,0.5841917999485173,0.06396664046451955
FOXO4,1.4522,5,0.5164176766312667,0.3987100006262133,0.5156260639699353,0.02149297976055508
GATA5,1.4478,5,0.5519629589137737,0.4060366960986912,0.4408895448351654,0.048929401644453724
SATB2,1.4474,5,0.5861319933463209,0.3716575865739871,0.3939070780880453,0.09566460534038974
LHX1,1.4474,4,0.472856428862122,0.3409105141211097,0.5639826370997624,0.06964753168358681
KMT2A,1.4451,5,0.4435295079420001,0.4555075458701234,0.43546218014025095,0.11059119908224765
PIN1,1.4447,4,0.6470184252549442,0.3394076022293193,0.3599759570467182,0.09824837846951251
NRL,1.4424,4,0.49190937549546526,0.3748512743440416,0.4863268896615013,0.0893309041093022
EGR3,1.4404,4,0.4450858421768746,0.3171144091677625,0.6215505689841606,0.05667687141004463
TFDP2,1.4402,3,0.45703177190143246,0.3544367211472227,0.31405224293386574,0.31468367575285416
NCOR2,1.4401,5,0.3232765472019804,0.4441730853528712,0.54046568448306,0.1322081503737358
EWSR1,1.4373,4,0.48384243399967874,0.3794852526770618,0.44062777797811964,0.1333647615250447
PAX7,1.4342,4,0.5110283854638795,0.31698916651011333,0.4944174122574091,0.11178926883733195
MNX1,1.4331,5,0.48117209048951814,0.4166197006700482,0.48038247383912586,0.05489343480423262
TFAP4,1.4329,4,0.5233141666322855,0.3638299204709124,0.4526295897496363,0.09308845200087167
E2F5,1.4304,3,0.3269664060167484,0.4052226188239715,0.26749061266644625,0.43074492097634753
SIX1,1.4291,5,0.40694232011341835,0.35149351869246664,0.5511056022802845,0.11954109065409045
ZNF148,1.4288,4,0.465288031604029,0.3493643935124303,0.4736184065433865,0.14056998534495257
TCF4,1.4286,5,0.5161236847651555,0.4845638424447367,0.40143945936236525,0.026461235259033274
LMO4,1.4266,4,0.3287829947943979,0.36357943515561403,0.5214003682838837,0.2128024913144369
DLX1,1.4257,6,0.44900287727847615,0.4083536852652013,0.4717606959057949,0.0966324354642301
SOX4,1.4227,4,0.39376203423646217,0.4566347297889661,0.44781354974659476,0.12446817810098328
ZIC2,1.4218,4,0.5531374511600082,0.31135324691589955,0.47108937158464537,0.08620941624653183
ZNF331,1.4212,6,0.38981756173479404,0.41342601289999376,0.5753896387367963,0.04257898859919944
ZBTB17,1.4212,5,0.5015931898104594,0.4036570856033565,0.38951344193500836,0.12639165696757237
DLX3,1.4205,4,0.4888314624642658,0.3576304089172772,0.5091939793184211,0.06488912497271301
HDAC4,1.4176,4,0.43526041764610046,0.38148913519944894,0.5225986342261724,0.07828390731593898
E2F7,1.4158,5,0.6917598041748515,0.38054981526708,0.33238919062994193,0.011099807964476417
STAT5B,1.4144,4,0.4041845474838095,0.34291439664349677,0.5772750152620848,0.0900145866546902
APEX1,1.4132,5,0.4467200097831164,0.39996242720270525,0.4338384116439645,0.1326489445306113
DNMT3A,1.4132,2,0.2465134988447119,0.3704051599974952,0.3535567454748938,0.44271193141584875
HDAC7,1.4122,5,0.49263258853930403,0.4213789216607176,0.37174765812542776,0.12646709771421266
MYBL1,1.41,4,0.5068056865150492,0.42908134510614315,0.3456675719040625,0.12841632121854815
CTCFL,1.4067,5,0.49531725883795663,0.41599348738180225,0.4074128641945731,0.08795119171889179
BARX2,1.4065,5,0.5017770520515076,0.3866867054918905,0.47957671292370463,0.038436459055883915
NHLH1,1.4061,5,0.45242978283779095,0.3881269960548563,0.4859061101285503,0.07960546097281172
HESX1,1.4059,6,0.43160564355966097,0.41561775940885465,0.4851706157185073,0.07348006774586525
PHF20,1.4058,5,0.44883716988058137,0.4131129062558707,0.474796703307107,0.06906977994870203
PPARGC1A,1.4058,4,0.4057637739441257,0.39013087857724343,0.4827823024066309,0.12711928222111615
ZBED1,1.4053,5,0.402453803331975,0.38324253240653766,0.49957214928237337,0.1200119269726593
PAX6,1.4042,5,0.46735853890126705,0.33840566096812574,0.5550883876551462,0.043311952846604454
ZGLP1,1.4021,5,0.45402702901049197,0.4468031811635043,0.44608503393293086,0.05522785414323683
MAML1,1.4011,5,0.4490632324362066,0.38681194814953973,0.5151543651448933,0.0500843863266669
SMAD9,1.3998,4,0.44495056798428084,0.3141085853841819,0.5524321683596769,0.08830813625274356
HEY1,1.3996,5,0.504861585514695,0.33377168263510554,0.5223789483477178,0.038612996385437276
TRPS1,1.3974,5,0.4501682942983992,0.43427891539858476,0.4648011984877677,0.04818520401063598
KCNIP3,1.3955,4,0.3125664259197056,0.3922600037572797,0.5228570710330549,0.16781266734014533
IKZF1,1.3937,5,0.25238475024084445,0.39958669922975765,0.6801651839061823,0.061522075329698056
